file_name,text,source,split,video,start,end,duration,ocr_score,ocr_recall,ocr_text,avg_logprob,no_speech_prob,reject_reason
clips/7630833456850799892_000023.wav,"Да, да. И се мотивират и сакат, нели?",silver,train,7630833456850799892.mp4,72.84,75.8,2.96,55,1.0,НЕКОГАШДАЧИНИ a3NH ДАДА a3NH И СЕ МОТИВИРААТ ИСАКАТ НЕЛИ a3NH,-0.279,0.036,
clips/7630833456850799892_000024.wav,Тоа е многу убаво.,silver,train,7630833456850799892.mp4,76.04,77.24,1.2,40,1.0,a3NH a3NH ТОА Е МНОГУ УБАВО БИДЕЈКИ ПА ДА a3NH СЕКОГАШ ГИ ПРАШУВАМ,-0.279,0.036,
clips/7630833456850799892_000025.wav,"Да ма ги прашувам, секој кога ги прашувам, нема тука да снимем.",silver,train,7630833456850799892.mp4,77.24,80.08,2.84,52,0.57,a3NH ТОА Е МНОГУ УБАВО БИДЕЈКИ ПА ДА a3NH СЕКОГАШ ГИ ПРАШУВАМ НЕМА ТУКА АјДАСНИМЕМЕ ДАЛИСАКАТЕ ДАСНИМАМЕ,-0.279,0.036,
clips/7630833456850799892_000026.wav,"Дали сакате да снимаме, може ќе го научиме тоа, по правил.",silver,train,7630833456850799892.mp4,80.1,85.1,5.0,55,0.57,ДАЛИСАКАТЕ ДАСНИМАМЕ МОЖЕ КЕ ГО НАУЧИШ ЛИ ТОА ЗНАЧИПО ПРАВИЛО,-0.279,0.036,
clips/7635359970418101512_000000.wav,"Што сум си купила од Египет, и ако случајно некоја што одеш за Египет, да знаеш што можеш да си купиш, значи ово е препорака од мене.",silver,train,7635359970418101512.mp4,0.0,7.12,7.12,17,0.78,"Ако патуваш за Египет, еве што треба да си купиш од таму cpm ШТО СУМ СИ КУПИЛА AIMA MUS32 SIAH Is wonD wipd b992x68 al idl MURRAR 3O UAS 3X4 Ако патуваш за Египет, еве што треба да си купиш од таму ОД ЕГИПЕТ AIMA MUS3Z SIAN Insw wn wipd b992618 al llidl MURRAR 3Q UAS 0820 J711 n0 HT9IA939 Ако патуваш за Египет, еве што треба да си купиш од таму НЕКОГАШ ОДАШ ЗА ЕГИПЕТ AIMA WIMK MUS32 SIAH Insw wonD wipd b992618 ls llid MURRAR 3O UAS 150 J711 im02 3XA HT9IA939 Ако патуваш за Египет, еве што треба да си купиш од таму МОЖЕШ ДА WIMK AIMA MUR32 9IAH Iusw b992618 7 auls lleidl, l MURRA9 3O UA3 08.30 J111 m0 HT9IA93R Ако патуваш за Египет, еве што треба да си купиш од таму Dapm ЗНАЧИ ОВА Е AIMA MUR32 SIAN Iwil Iick wonD wigpd b992618 s lid MURRA9 3O UA3 08.50911 im02 HT9IA93Я Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо ПРЕПОРАКА ОД МЕНЕ AIMA MUR32 SIAH b992b6la auls llid i MURRA93O UA3 8.30 J311 m02 3XA HT9IA93R Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо FIRST THING'S FIRST Inswb b99268 aul llcidl 12.20 Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо opm ЈАС ВЛЕГОВ ВО Isw wonD w b992x6l8 aul leil, ill MURRA9 BO UA3 0850J911 1m0",-0.218,0.0,
clips/7635359970418101512_000001.wav,"First things first, јас се лезе у аптеката, решава, имате ли нешто за коса, некој е оил, I don't know, препорачи ми, земи ми ги парите.",silver,train,7635359970418101512.mp4,7.2,14.82,7.62,19,0.71,"Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо FIRST THING'S FIRST Inswb b99268 aul llcidl 12.20 Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо opm ЈАС ВЛЕГОВ ВО Isw wonD w b992x6l8 aul leil, ill MURRA9 BO UA3 0850J911 1m0 Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо АПТЕКАТА Insww b99268 auls llcidl MURRA9 3O UAZ 08.50J711 1m0 Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо Dapm ИМАТЕЛИ НЕШТО Isw b99268 auls llcidl MURRA9 BO UA3 0150 1751 1m0 Ако патуваш за Египет, еве што треба да си купиш од таму Задржи тука запобрзо apm HEKOE OIL Iswb b99268 auls lidl MURRA9BO UAS 08.50 1751 1m0 I DON'T KNOW apm Insw wonD whpl 6 auls llcidl, glil MURA BO UA3 08304T11m0 Dapm ПРЕПОРАЧАЛ МИ WI2MK wonDwlpld b992 xbsl8alma) aul llcid, i MUTRA9 3O UAS ЗЕМИ МИ ГИ ПАРИТЕ Dapm WI2MK Josw aul llkidl MURRA9 30 UA3 08.50trm02 Dapm. И ОН РЕЧЕ Iswl b992x68a auls idl plil MURRA9 30 UA3 0550 J9t1 1m",-0.218,0.0,
clips/7635359970418101512_000002.wav,"Ја рече, да, овоа ти е добро, Amla Hair Serum, Snake Oil, 7 евро, ово коштеше.",silver,train,7635359970418101512.mp4,14.96,21.54,6.58,19,0.82,"ЗЕМИ МИ ГИ ПАРИТЕ Dapm WI2MK Josw aul llkidl MURRA9 30 UA3 08.50trm02 Dapm. И ОН РЕЧЕ Iswl b992x68a auls idl plil MURRA9 30 UA3 0550 J9t1 1m Dapm ДА, ОВА ТИ Е ДОБРО Isw wonwhopld b992x6l8a aul leil, il MUTRA9 BO UAZ 0550 J9t: Im AMLA HAIR SERUM Iw won wipd auls llcidl l MURRA9 3G UA3 04.50 J4T1 Im0 AIMA AMLA HAIR SERUM 1O1XA 2 MK nsw aulg cidl,pl MUAA3O UA 10 11 m JIO SNAKE OIL SIAN OI AIMA €7 Dapm wonD wld b992xsl8a auls iall MURRA9 3O UA3 0850JTm lanle 2 bue €7 ОВА КОШТАШЕ WIMK auls lcil MURRA9 3O UA3 08.50J9Tm СЛЕДНО НЕШТО Е Isn iell lio aul llcidl, plul WURRA930UA3",-0.218,0.0,
clips/7635359970418101512_000003.wav,"Следно нешто е млеко за тело, млеко од Камила. Исто така ми препоречава на инстаграм дека треба да си купам млеко за тело од млеко од Камила и од млеко од Магара.",silver,train,7635359970418101512.mp4,21.54,30.0,8.46,28,0.74,"€7 ОВА КОШТАШЕ WIMK auls lcil MURRA9 3O UA3 08.50J9Tm СЛЕДНО НЕШТО Е Isn iell lio aul llcidl, plul WURRA930UA3 МЛЕКО ЗА ТЕЛО apm WIMK Inswh won w aul llcial, p КАМИЛА MK Isw b992Xo6l8a ь auls cidl pu 420211 ПРЕПОРАЧАА WIMK Insw 2 auls llcidl MUTRAR 3O UA3 ДЕКА ТРЕБА Inswh 220 auls llidl p MURRA9 30 UA3 08.50J11 m02 Dapm МЛЕКО ЗА ТЕЛО WIMK Inswb EJ ilblic auls lialil MURRA9 30 UA3 01.50917m52 lonle Dapm ОД МЛЕКО ОД КАМИЛА Inswb auls Mcidl, l MURRA930 UA3 085091 m loalc Dam И ОД МЛЕКО Inswh b992xbsl8a auls lleidl, il MURRA930 UA3 083091m И ЕВЕ ГО WIMK Inswl wonD wpd b92b8 auls llcial, pib ПАКУВАЊЕТО Jusw wonD wip uls llcidl",-0.206,0.39,
clips/7635359970418101512_000004.wav,"И е, веќе, пакувањцето беше некаде околу 4,5 евро.",silver,train,7635359970418101512.mp4,30.18,33.84,3.66,22,0.67,"И ЕВЕ ГО WIMK Inswl wonD wpd b92b8 auls llcial, pib ПАКУВАЊЕТО Jusw wonD wip uls llcidl БЕШЕ НЕКАДЕ ОКОЛУ Inswl won wipad b992>bsla auls llcidl, MURRA9 30 UA3 0850 J11:Im0 faalaube €4.5 epm Insw wnwhepld b992xs18aim aulg llcidl p MURRA930 UA3 0850111m0 ПАРФЕМ Isw b992b68 al llcial, pul IaalU piu",-0.206,0.39,
clips/7635359970418101512_000005.wav,"Парфем египетски, 25 евро и убаво мирише, али и отпосле Сванадико свари требао некој нефертити парфем да го купам, а овај ми го правиа посебно на мене, значи со ванила и дрво мирише.",silver,train,7635359970418101512.mp4,33.94,45.34,11.4,35,0.73,"€4.5 epm Insw wnwhepld b992xs18aim aulg llcidl p MURRA930 UA3 0850111m0 ПАРФЕМ Isw b992b68 al llcial, pul IaalU piu ЕГИПЕТСКИ apm Iosnb auuls lleidl, laalau €25 b992x618a auls lidl, taaleu bie И УБАВО МИРИСА WI2MK Isw wonD wipd auls llcidl, il alau АМА ОТПОСЛЕ СФАТИВ apm WIMK wonDwhopd b992xb618atm auls llial, lil alau ДЕКА УСТВАРИ ТРЕБАЛО 4pm WI2MK b992xbs18atmp auls llcidl,lil НЕКОJ НЕФЕРТИТИ WI2MK Insw b992>bsl8alm aul llcial, plo alau ПАРФЕМ ДА ГО КУПАМ apm WI2MK Insw wnD whpd aul llcial pl АОВОЖ МИ ГО WIMK als llrial,p ПРАВЕА ПОСЕБНО НА МЕНЕ WI2MK Insw wonwhopdl auls llcidl, l be ЗНАЧИ СО ВАНИЛА И Dapm 90490 ДРВО МИРИСА СЛЕДНО Е ОВАА КРЕМА apm WIMK Insw b992bs8 auls lidl bLR",-0.206,0.39,
clips/7635359970418101512_000006.wav,"Следно е оваа крема, истака препоречате ми ја да си ја купам, значи египетска крема за болка која што е многу функционирала, ово е мини пакување, значи постојат и поголеми пакувања, јас го купи минито и ово која што ќе 3 евра, мирише на ментол, има си некои ствари у него, гледаш ЕВС, 100% природно, it's fine.",silver,train,7635359970418101512.mp4,45.34,63.1,17.76,39,0.67,"90490 ДРВО МИРИСА СЛЕДНО Е ОВАА КРЕМА apm WIMK Insw b992bs8 auls lidl bLR ИСТО ТАКА spm Insw 2 auls leidl bLR МИ ЛА ПРЕПОРАЧАВТЕ WI2MK b992xb6l8 al lleil, ЗНАЧИ ЕГИПЕТСКА КРЕМА WIMK Jusw wnD whpd b992xbs683i aul lleil bLR ЗА БОЛКА Insw won wd b992xbs8 auls llcidl, i bLR 4/ ФУНКЦИОНИРАЛА Insw wn wid b992xb68 auls cidl, ealcu bLR 410 ОВА МИНИ ПАКУВАНЕ apm WI2MK Insw auls lidl bLe ЗНАЧИ ПОСТОЗАТ И apm Inwbl wn wid auls lleidl, ai bue Lll 10 ЈАС ГО КУПИВ МИНИТО apm b992xo618 aus lcidl pil bLe И ОВА КОШТАШЕ WIMK wnD whpd b992xos/8almpu auls leidl il 00000 €3 apm Insw auls lcidl,pl ED МИРИСА НА МЕНТОЛ WI2MK wnD wid auls llcidl, il bLe СИ ИМА НЕКОИ Inswl auls lil l bLe dcaM BHSTNNEX-dNE РАБОТИ ВО НЕГО bos2 bdl we ladl 6H6TN76X-dПE МОТННОЛОХ З МЗХ НАТНПАЯ ПЕ АТНАЛП ГЛЕДАШ ЕВЕ СЕ Е 100% ПРИРОДНО WI2MK wmD СЕ Е 100% ПРИРОДНО WI2MK Inw auls lidltil bLR JАССТАВИВ ASK ME A QUESTION WIMK",-0.185,0.56,
clips/7635359970418101512_000007.wav,Сеја сте ви ask me a question на инстаграм и вие ми кажат дека си изнекупувам работи и јава се ми јас си купи.,silver,train,7635359970418101512.mp4,63.1,68.44,5.34,49,0.54,"JАССТАВИВ ASK ME A QUESTION WIMK И ВИЕ МИ КАЖАВТЕ WI2MK РАБОТИ Dapm И ЕВЕ СУМ ЈАС WIMK СИ ГИ КУПИВ bos2balla aul cidl, pllias OBA",-0.279,0.63,
clips/7635359970418101512_000008.wav,"Следно е ово, значи ово не е оил, тука е исто така крема, ама е од Black Seeds, значи исто имаше препореки да си купам оил од Black Seeds.",silver,train,7635359970418101512.mp4,68.64,77.78,9.14,49,0.75,"СИ ГИ КУПИВ bos2balla aul cidl, pllias OBA 3HAЧИ WIMK ТУКА Е ИСТО ТАКА opm КРЕМА АМА ЕОД WIMK BLACK SEEDS apm aul d pll5 upch ЗНАЧИ ИСТО Isnl d plle5 lupch ИМАШЕ ПРЕПОРАКИ spm blo al plled lupcla ДАСИ КУПАМ Aplles llaugch ОД BLACK SEED opm JАС МИСЛЕВ ДЕКА Dapm WIMK ОВСИИВИ",-0.279,0.63,
clips/7635359970418101512_000009.wav,"И ја мислиш дека оил сум купила, аље ова е крема.",silver,train,7635359970418101512.mp4,77.96,80.34,2.38,41,0.5,"Aplles llaugch ОД BLACK SEED opm JАС МИСЛЕВ ДЕКА Dapm WIMK ОВСИИВИ OIЛ""СУМ КУПИЛА Dapm WIMK ОВСИИВГ АЛИОВА Е КРЕМА Dapm WIMK ЈАС СИ КАЖУВАМ ДАЈ DBICB MK",-0.279,0.63,
clips/7635359970418101512_000010.wav,"Што ми продадат, јас кажам дај, тоа е мојата тактика.",silver,train,7635359970418101512.mp4,80.46,83.64,3.18,40,0.75,АЛИОВА Е КРЕМА Dapm WIMK ЈАС СИ КАЖУВАМ ДАЈ DBICB MK ЈАС СИ КАЖУВАМ ДАЈ 2MK auls llcidl pllcas ТОА Е МОЈАТА ТАКТИКА MK ЕВЕ КАКО ИЗГЛЕДА WIMK,-0.279,0.63,
clips/7635359970418101512_000011.wav,Ева како изгледа и мирише многу чудно.,silver,train,7635359970418101512.mp4,83.76,86.18,2.42,48,0.33,auls llcidl pllcas ТОА Е МОЈАТА ТАКТИКА MK ЕВЕ КАКО ИЗГЛЕДА WIMK И МИРИСА МНОГУЧУДНО WIMK СЛЕДНО ЕОВАА,-0.279,0.63,
clips/7635359970418101512_000012.wav,"Следно е оваа мисвак паста, која што сите ми препоречава да си ја купам.",gold,train,7635359970418101512.mp4,86.18,90.78,4.6,60,0.56,СЛЕДНО ЕОВАА OS MISWAK wdnQ DOK СИТЕ МИ ПРЕПОРАЧАА ДА СИ ЗА КУПАМ ЈАС СТВАРНО НЕ ЗНАМ,-0.284,0.09,
clips/7635359970418101512_000013.wav,Јас стварно не знам што е толку по-синокула е оваа паста.,gold,train,7635359970418101512.mp4,90.8,93.42,2.62,62,0.88,ДА СИ ЗА КУПАМ ЈАС СТВАРНО НЕ ЗНАМ ШТО ЕТОЛКУ ПОСЕБНО ОКОЛУ ОВАА ПАСТА КОГА КЕ ВЛЕЗЕШ,-0.284,0.09,
clips/7635359970418101512_000014.wav,"Али у аптеката, ако улезеш, значи прво ти е наредено цел рафт,",silver,train,7635359970418101512.mp4,93.48,97.14,3.66,56,0.67,ОКОЛУ ОВАА ПАСТА КОГА КЕ ВЛЕЗЕШ ЗНАЧИ ПРВО ТИ Е НАРЕДЕНО ЦЕЛ РАФТ ВАКА ЕЛКА СО ОВАА,-0.284,0.09,
clips/7635359970418101512_000015.wav,"в.к. елка со оваа паста, која штоше 2 евро.",silver,train,7635359970418101512.mp4,97.22,100.36,3.14,58,0.33,ЦЕЛ РАФТ ВАКА ЕЛКА СО ОВАА КОШТАШЕ €2 ПРИРОДНА И УБАВА,-0.284,0.09,
clips/7635359970418101512_000016.wav,"Може би е природна и убава, не знам е ли да не зборам пред време.",gold,train,7635359970418101512.mp4,100.48,103.62,3.14,62,0.71,€2 ПРИРОДНА И УБАВА mo НЕ ЗНАМ ЕВЕ ПРЕД ВРЕМЕ HERBAL TOOTHPASTE,-0.284,0.09,
,Herbal Toothpaste with Pure Al-Akarac Extract.,rejected,,7635359970418101512.mp4,103.74,107.46,3.72,0,0.0,,-0.284,0.09,not enough Cyrillic
clips/7635359970418101512_000018.wav,"И следно што сум се купила, тоа е ово стапче.",gold,train,7635359970418101512.mp4,107.62,110.48,2.86,64,0.86,EXTRACT ШТО СУМ СИ КУПИЛА ТОА Е ОВА СТАПЧЕ ЗАТОА ШТО ВО ЕГИПЕТ,-0.284,0.09,
clips/7635359970418101512_000019.wav,"Задоша у Египет порано, немале четки за заби и сетоа, и имат стапчинја такви.",gold,train,7635359970418101512.mp4,110.48,117.14,6.66,67,0.7,ТОА ЕОВАСТАПЧЕ ЗАТОА ШТО ВО ЕГИПЕТ ПОРАНО НЕМАЛЕ НЕЛИ ЧЕТКИ ЗА ЗАБИ И СЕ ТОА ИИМААТ СТАПЧИНА АЈДЕ ДА JАС СЕ ИЗВИНУВАМ,-0.386,0.498,
clips/7635359970418101512_000020.wav,"Ајде да пробаме, јас се извинявам, нали го мора да се десам.",silver,train,7635359970418101512.mp4,117.34,120.66,3.32,59,0.25,"АЈДЕ ДА JАС СЕ ИЗВИНУВАМ АМА ОВА МОРА ДА СЕ СЛУЧИ OKEJ, EBE ГО",-0.386,0.498,
clips/7635359970418101512_000021.wav,"Ок, ева го стапчето.",silver,train,7635359970418101512.mp4,120.78,122.36,1.58,51,0.5,"ДА СЕ СЛУЧИ OKEJ, EBE ГО СТАПЧЕТО HAW",-0.386,0.498,
clips/7635359970418101512_000022.wav,"Буквално оцето како мирише, најлучиот оцето, тај.",gold,train,7635359970418101512.mp4,127.28,130.34,3.06,73,0.57,БУКВАЛНО ОЦЕТ КАКО КАКО МИРИСА НАЗЛОШИОТ ОЦЕТ TOJ,-0.386,0.498,
,"I'm sorry, what?",rejected,,7635359970418101512.mp4,130.62,133.46,2.84,0,0.0,,-0.386,0.498,not enough Cyrillic
clips/7635359970418101512_000024.wav,Среки што сум мрдена по новата ера и не сум морала да користувам вакуолот и...,gold,train,7635359970418101512.mp4,135.17,140.75,5.58,75,0.9,СРЕКА ШТО СУМ РОДЕНА ВО ПОНОВАТА ЕРА И НЕ СУМ МОРАЛА ДА КОРИСТАМ ВАКВО ОТИ €2.5 NO,-0.386,0.498,
clips/7635359970418101512_000025.wav,"Last but not least, што сум си купила и ово е оттука и се вика",silver,train,7635359970418101512.mp4,141.27,144.77,3.5,68,0.5,€2.5 NO ШТО СУМ СИ КУПИЛА И СЕ ВИКА BLUE LOTUS X,-0.386,0.498,
clips/7635359970418101512_000026.wav,"Блу Лотос Хербелти, чај од Блу Лотос, кој што ми кажаа да си го купам таму,",silver,train,7635359970418101512.mp4,144.77,150.01,5.24,46,0.36,И СЕ ВИКА BLUE LOTUS X 100E 2wol slorw КОЖ ШТО МИ КАЖАА ДА СИ ГО КУПАМ ТАМУ A3T OE МЕҐУТОА ЈАC И ГО НЕМА НИКАДЕ,-0.333,0.808,
clips/7635359970418101512_000027.wav,"меѓутоа јас таму го бера и немаа го никаде, замисли.",silver,train,7635359970418101512.mp4,150.09,152.47,2.38,60,0.43,МЕҐУТОА ЈАC И ГО НЕМА НИКАДЕ ЗАМИСЛИ A3T ЗАБРАНЕТ ДА СЕ ПРОДАВА BI,-0.333,0.808,
clips/7635359970418101512_000028.wav,"Екшелј, бил заврнајет да се продава.",silver,train,7635359970418101512.mp4,152.55,154.31,1.76,47,0.25,ЗАМИСЛИ A3T ЗАБРАНЕТ ДА СЕ ПРОДАВА BI БГПЕГ КАКО СЕДАТИВНО,-0.333,0.808,
clips/7635359970418101512_000029.wav,"Кажува дека има како седативно действо некој или смежувало,",gold,train,7635359970418101512.mp4,154.43,157.65,3.22,63,0.56,БГПЕГ КАКО СЕДАТИВНО ДЕЖСТВО НЕКОЕ ИЛИ HEBVT IEV СМИРУВАЛО АМА ОНОА КАКО,-0.333,0.808,
clips/7635359970418101512_000030.wav,ама оно е како не се препорачува да возиш кола.,gold,train,7635359970418101512.mp4,157.79,160.47,2.68,83,1.0,СМИРУВАЛО АМА ОНОА КАКО НЕ СЕ ПРЕПОРАЧУВА ДА ВОЗИШ КОЛА И ЕВЕ ГО,-0.333,0.808,
clips/7635359970418101512_000031.wav,"И евре го, 900 денара кошта, 30 грама.",silver,train,7635359970418101512.mp4,160.53,164.51,3.98,47,0.4,ДА ВОЗИШ КОЛА И ЕВЕ ГО €14.6 9ООМКД €14.6 900МКД 30 ГРАМА ВКУПНА СУМА: €63.6 НАПРАВАМ ПА,-0.333,0.808,
clips/7635359970418101512_000032.wav,"Вечер ќе си направам, па ќе напишам во описто на видеото каков ефект има и дали ми се стига.",silver,train,7635359970418101512.mp4,164.71,170.93,6.22,41,0.6,€14.6 900МКД 30 ГРАМА ВКУПНА СУМА: €63.6 НАПРАВАМ ПА ВКУПНА СУМА: €63.6 ОПИСОТ НА ВИДЕОТО KAKOB ЕФЕКТ ИМА 000 И ДАЛИ ALMA MUR32 9IAH И BY THE WAY UMA YЧАЯЗНТ RА93Я Laalla Lay Lidl 10,-0.333,0.808,
clips/7635359970418101512_000033.wav,"И бај до веј, морам да кажам за тоа што нашиот водич не однесе на едно место, таму една забутана као стоковна куќа или whatever that is,",silver,train,7635359970418101512.mp4,170.93,179.03,8.1,21,0.4,"000 И ДАЛИ ALMA MUR32 9IAH И BY THE WAY UMA YЧАЯЗНТ RА93Я Laalla Lay Lidl 10 AMA do MU932 RIAH МОРАМ ДА КАЖАМ AIMA 103AA12 AMA mdo MUЯ32 RIAH ВОДИЧ IMA 103AA12 110 3XAM2 laalla ouyt AMA do MUR32 RIAH ЕДНО МЕСТО AMA 103A72 103XAM2 laallaf aulya idl0 ТАМУ ЕДНА DO Hurghada Smart Home Prestiae Furniturestore 4G 88 Cardealer Egy Craft □ × 3,4 (284)· 5min Shopping mall Open · Closes 21:00 Directions Start Call □Sa EGY CRAFT CREATIVITY SIMPLICITY HERITAGE FGY CRAFT ЗАБУТАНАКАКО Overview Reviews Photos Updates About Open · Closes 21:00 6 V Touristic Villages, Hurghada 1, Red Sea V Governorate 1962737 AIMA MUЯ32 RIAH И ВНАТРЕ ИМАШЕ СЕ 2ig laallab auey MUS32 RIAH ЗНАЧИ ОД НАКИТ ДО YЧАЯЗНТ ЯIАЧЗЯ Laallab Eaulyi idl 0",-0.217,0.449,
clips/7635359970418101512_000034.wav,"и унатри имаше се, значи, од накид до сите овие работи, до креми, до чинијички, украси, се живо,",silver,train,7635359970418101512.mp4,179.11,186.81,7.7,25,0.82,AIMA MUЯ32 RIAH И ВНАТРЕ ИМАШЕ СЕ 2ig laallab auey MUS32 RIAH ЗНАЧИ ОД НАКИТ ДО YЧАЯЗНТ ЯIАЧЗЯ Laallab Eaulyi idl 0 AIMA MUЯ32 RIAH ЗНАЧИ ОД НАКИТ ДО 03A 3XAM dl 0 MUS32 RIAH СИТЕ ОВИЕ РАБОТИ ДО 20342 YЧАЯЗНТ ЯIАЧЗЯ Laallagb faukylia AMA MUЯ32 RIAH КРЕМИ ДО 20342 idl(00 Alu Lallah auy MUR32 RIAH КРЕМИ ДО 10312 10 3XАM2 УЧАЯЗНТ ЯИАЧЗЯ idl(00 Alu Lallab laulyta N AMA MUR32 RIAH ЧИНИЗЧКИ 2032 idl00 AlU lalla eay MUR32 RIAH СЕЖИВО 10312 103XAM2 УЧАЯЗНТ ЯИА9ЗЯ MUR32 RIAH И НА СЕСИ JА 103012 YЧАЯЗНТ ЯАЧЗЯ Laallagh faukyan,-0.217,0.449,
clips/7635359970418101512_000035.wav,"и на сесија пишуваше цената, пишува се ја цената на самиот производ кој е, и таа е, свај кеш.",silver,train,7635359970418101512.mp4,186.81,191.95,5.14,39,0.82,MUR32 RIAH СЕЖИВО 10312 103XAM2 УЧАЯЗНТ ЯИА9ЗЯ MUR32 RIAH И НА СЕСИ JА 103012 YЧАЯЗНТ ЯАЧЗЯ Laallagh faukyan AIMA MUR32 RIAH ПИШУВАШЕ ЦЕНАТА 2032 УЧАЯЗНТ Я1АЧЗЯ laalla ay AMA MU932 RIAH ПИШУВА СИ ЈА ЦЕНАТА 203×112 O IXAM2 Lallab amkyl 08O102A AIMA НА САМИОТ ПРОИЗВОД AIMA КОЈА ЕИ ТАА Е AMA MU932 SIAN ЕВЕ ЈА ПИШУВАМ 03,-0.217,0.449,
clips/7635359970418101512_000036.wav,"Еве, пишува ми и таа у коментар, како се вика, може да се ја најдеш на Google Maps.",silver,train,7635359970418101512.mp4,192.01,195.65,3.64,52,0.9,AMA MU932 SIAN ЕВЕ ЈА ПИШУВАМ 03 И ТАА ВО КОМЕНТАР Я Y9АЯЗНТ ЯIА93Я AIMA MUS12 RIAH КАКО СЕ ВИКА МОЖЕШ LIMA AMA MUR32 SIAH HA GOOGLE MAPS Я AMA ЈАС ИСКРЕНО БИ САКАЛА,-0.217,0.449,
clips/7635359970418101512_000037.wav,"Јас се искривам би сакала пак да одем во Кургала, преубава се поминаме.",silver,train,7635359970418101512.mp4,195.65,199.13,3.48,49,0.62,AMA MUR32 SIAH HA GOOGLE MAPS Я AMA ЈАС ИСКРЕНО БИ САКАЛА AMA ПАК ДА ОДАМ ВО ПРЕУБАВО СИ ПОМИНАВМЕ AMA MUS32 RIAH HONESTLY AMA I'CAN'T WAIT,-0.645,0.205,
clips/7635359970418101512_000038.wav,"Честно, не можам да го опитам да ја најдам.",silver,train,7635359970418101512.mp4,199.43,201.63,2.2,14,0.0,AMA MUS32 RIAH HONESTLY AMA I'CAN'T WAIT AIMA MUR3 TO GO AGAIN MUR32 RIAN,-0.645,0.205,
clips/7638352073045576978_000000.wav,"Добро дојде во македонски тикток, кред две недели или нешто така, ја има фотосеција и јас си да си купам некој сет за вежбање и најде еден прекрасен сет од Нью Йоркер.",silver,train,7638352073045576978.mp4,0.0,16.2,16.2,38,0.27,Welcometo МАКЕДОНСКИ ТИКТОК ДОБРО Welcometo МАКЕДОНСКИ ТИКТОК МАКЕДОНСКИ Welcometo МАКЕДОНСКИ ТИКТОК ПРЕД WET Welcometo МАКЕДОНСКИ ТИКТОК HEWTO Welcometo МАКЕДОНСКИ ТИКТОК Задржитука запобрзо JA Welcometo МАКЕДОНСКИ ТИКТОК Задржитука запобрзо ФОТОСЕСИЈА Welcometo МАКЕДОНСКИ ТИКТОК Задржитука запобрзо WAS Задржи тука запобрзо PHOTOSHOOT И KYПAM ВЕЖБАЊЕ ПРЕКРАСЕН CET BY HEMAWE,-0.25,0.001,
clips/7638352073045576978_000001.wav,"Бајдуе, ја не имаше поема дека Нјојоркер има толку бави сетови за вежбање, што јас не бев свесна за тоа.",silver,train,7638352073045576978.mp4,16.2,31.73,15.53,40,0.27,BY HEMAWE YORKER ТОЛКУ УБАВИ...ЛЕЛЕ ПОЧНАВ ЛИТЕРАТУРНО ЗБОРУВАМ? 3HAЧИ ИМАТ МНОГУ СЕТОВИ JAC 3A ДBЕ owenwww,-0.262,0.312,
clips/7638352073045576978_000002.wav,До пред две недели и јас станаа од седната со нивните сетови. Купи си го овај сет.,silver,train,7638352073045576978.mp4,31.75,37.43,5.68,32,0.18,3A ДBЕ owenwww JAC ОПСЕДНАТА noirtestnexn owwenwww СЕТОВИ orastie awwen.www CET ДЕНАРА,-0.262,0.312,
clips/7638352073045576978_000003.wav,"Гледај 500 денара, горен и долен дел вкупно.",silver,train,7638352073045576978.mp4,37.43,40.27,2.84,47,0.14,CET ДЕНАРА И BKYПНO ДЕНАРИ,-0.243,0.383,
clips/7638352073045576978_000004.wav,Значи по сјом со и нешто денара е 1 дел.,silver,train,7638352073045576978.mp4,40.37,42.51,2.14,45,0.4,BKYПНO ДЕНАРИ ДЕЛ ТОЛКУ,-0.243,0.383,
clips/7638352073045576978_000005.wav,И мене толку ново ми се западна што јас одлучив вчера,silver,train,7638352073045576978.mp4,42.71,46.09,3.38,48,0.38,ДЕЛ ТОЛКУ ШТО ОДЛуЧИВ ОТИДАМ УШТЕ,-0.243,0.383,
clips/7638352073045576978_000006.wav,да отидам и да си купам още нешто.,silver,train,7638352073045576978.mp4,46.09,47.73,1.64,31,0.33,ОТИДАМ УШТЕ,-0.243,0.383,
clips/7638352073045576978_000007.wav,"Ја никогаш не сум била толку голем фан на Нјојоркер,",silver,train,7638352073045576978.mp4,49.22,52.2,2.98,16,0.0,5НЛА ФАH,-0.243,0.383,
clips/7638352073045576978_000008.wav,али нивните сетови за вежбање...,silver,train,7638352073045576978.mp4,52.28,55.86,3.58,37,0.0,ВЕЖБАНЬЕ WHAT NUWEM,-0.243,0.383,
,What the hell is that?,rejected,,7638352073045576978.mp4,55.86,57.08,1.22,0,0.0,,-0.243,0.383,not enough Cyrillic
