metadata_full
file_name;text;source;split;video;start;end;duration;ocr_score;ocr_recall;ocr_text;avg_logprob;no_speech_prob;reject_reason
clips/db3y35ox3jg_000017.wav;Тестовите за детекција на присуство на дрога во организмот;gold;train;Db3Y35ox3jg.mp4;89.11;92.27;3.16;77;1.0;ТЕСТОВИТЕ ЗА ДЕТЕКЦИЈА НА ПРИСУСТВО НА ДРОГА ВО ОРГАНИЗМОТ КОИ ГИ НАБАВИ MBP СЕ ПРЕЛИМИНАРНИ;-82;9;
clips/db3y35ox3jg_000018.wav;кој ги набави МВР се прелиминарни тестови со кои се утврдува;gold;train;Db3Y35ox3jg.mp4;92.27;95.97;3.7;71;0.71;ОРГАНИЗМОТ КОИ ГИ НАБАВИ MBP СЕ ПРЕЛИМИНАРНИ ТЕСТОВИ СО КОИ СЕ УТВРДУВА ПРИСУСТВО НА ПСИХОТРОПНИ;-82;9;
clips/db3y35ox3jg_000019.wav;присуство на психотропни субстанции во организмот.;gold;train;Db3Y35ox3jg.mp4;95.97;98.71;2.74;66;0.75;ТЕСТОВИ СО КОИ СЕ УТВРДУВА ПРИСУСТВО НА ПСИХОТРОПНИ СУПСТАНЦИИ ВО ОРГАНИЗМОТ ПО СПРОВЕДЕНО БP30;-82;9;
clips/db3y35ox3jg_000020.wav;По спроведено брзо тестирање, за анализи со конфирматорен метод;gold;train;Db3Y35ox3jg.mp4;99.15;103.29;4.14;74;0.83;ПО СПРОВЕДЕНО БP30 ТЕСТИРАЊЕ ЗААНАЛИЗИ СО КОНФИРМАТОРЕН МЕТОД НЕОПХОДНИ СЕ БИОЛОШКИ;-82;9;
clips/db3y35ox3jg_000021.wav;неопходни се биолошки примероци како крв и урина.;gold;train;Db3Y35ox3jg.mp4;103.29;106.03;2.74;72;1.0;НЕОПХОДНИ СЕ БИОЛОШКИ ПРИМЕРОЦИ КАКО КРВ ИУРИНА ЗАВИСНО ОД ТОА ДАЛИ Е СТОРЕН;-82;9;
clips/db3y35ox3jg_000022.wav;Зависно од тоа дали е сторен прекршок и или кривично дело,;gold;train;Db3Y35ox3jg.mp4;106.41;110.63;4.22;69;1.0;ПРИМЕРОЦИ КАКО КРВ ИУРИНА ЗАВИСНО ОД ТОА ДАЛИ Е СТОРЕН ПРЕКРШОК И/ИЛИ КРИВИЧНО ДЕЛО ВО ПОСТАПКАТА МОЖЕ ДА СЕ;-82;9;
clips/db3y35ox3jg_000023.wav;во постапката може да се вклучи и јавен обвинител кој ќе ја диктира динамиката за понатамошно постапување, велат од МВР.;gold;train;Db3Y35ox3jg.mp4;110.63;118.23;7.6;75;0.92;ПРЕКРШОК И/ИЛИ КРИВИЧНО ДЕЛО ВО ПОСТАПКАТА МОЖЕ ДА СЕ ВКЛУЧИ И ЈАВЕН ОБВИНИТЕЛ KOJ KE JA ДИКТИРА ДИНАМИКАТА ЗА ПОНАТАМОШНО ПОСТАПУВАЊЕ ВЕЛАТ ОД МВР CIEHELY ЧИБИШЕВ ВО ГОСТУВАНЕТО;-85;26;
clips/db3y35ox3jg_000024.wav;Чибишев во гостувањето на утринската на сител, ја сакам Македонија,;silver;train;Db3Y35ox3jg.mp4;118.39;122.61;4.22;48;0.67;ПОСТАПУВАЊЕ ВЕЛАТ ОД МВР CIEHELY ЧИБИШЕВ ВО ГОСТУВАНЕТО LIENEL НАУТРИНСКАТА НА СИТЕЛ LЛEHELE JA CAKAM МАКЕДОНИЈА КАЖА ДЕКА ПОСТОјАТ;-85;26;
clips/db3y35ox3jg_000025.wav;кажа дека постојат посебни услови кои можат да влијаат на тоа како телото се справува со супстанците;gold;train;Db3Y35ox3jg.mp4;122.69;128.87;6.18;76;0.92;LЛEHELE JA CAKAM МАКЕДОНИЈА КАЖА ДЕКА ПОСТОјАТ ПОСЕБНИ УСЛОВИ КОИ МОЖАТ ДА ВЛИЈААТ НА ТОА КАКО ТЕЛОТО СЕ СПРАВУВА СО CYПСТАНЦИИTЕ И;-85;26;
clips/db3y35ox3jg_000026.wav;и за колку време ќе ги исфрли супстанците од него.;silver;train;Db3Y35ox3jg.mp4;128.87;131.77;2.9;56;0.8;СЕ СПРАВУВА СО CYПСТАНЦИИTЕ И ЗА КОЛКУ ВРЕМЕ КЕ ГИ ИСФРЛИ ОД НЕГО ИМА ВЛИЈАНИЕ ФИЗИЧКАТА;-85;26;
clips/db3y35ox3jg_000027.wav;Прима дрогата и како таа во одредени процеси во организмот;gold;train;Db3Y35ox3jg.mp4;140.63;144.47;3.84;76;1.0;ОРГАНИЗАМ ЈА ПРИМА ДРОГАТА И КАКО ТАА ВО ОДРЕДЕНИ ПРОЦЕСИ ВО ОРГАНИЗМОТ СЕ МЕТАБОЛИЗИРА ИCE;-163;7;
clips/db3y35ox3jg_000028.wav;се метаболизира и се ослободува од организмот.;gold;train;Db3Y35ox3jg.mp4;144.47;150.35;5.88;68;1.0;ПРОЦЕСИ ВО ОРГАНИЗМОТ СЕ МЕТАБОЛИЗИРА ИCE ОСЛОБОДУВА ОД ОРГАНИЗМОТ МЕГУТОА ЗЕМЕНИОТ;-163;7;
clips/db3y35ox3jg_000029.wav;Има влијане. Меѓутоа, земениот, земената марихуана,;gold;train;Db3Y35ox3jg.mp4;150.37;156.33;5.96;64;0.67;МЕГУТОА ЗЕМЕНИОТ КОКАИН ЗЕМЕНАТА МАРИХУАНА ИЛИ ЗЕМЕНИТЕ ОПИЖАТИ КЕ BРТАТПО;-163;7;
clips/db3y35ox3jg_000030.wav;земените опијати, тие ќе вртат во организмот најмалку 24 часа.;gold;train;Db3Y35ox3jg.mp4;156.45;161.91;5.46;67;0.86;МАРИХУАНА ИЛИ ЗЕМЕНИТЕ ОПИЖАТИ КЕ BРТАТПО ОПИЈАТИ КЕ ВРТАТ ПО ОРГАНИЗМОТ НАЈМАЛКУ 24 ЧАСА BЕ3 РАЗЛИКА;-163;7;
clips/db3y35ox3jg_000031.wav;Без разлика колкава е тежината, колкава е староста,;gold;train;Db3Y35ox3jg.mp4;161.97;165.21;3.24;77;0.83;24 ЧАСА BЕ3 РАЗЛИКА КОЛКАВАЕ ТЕЖИНАТА КОЛКАВАЕ СТАРОСТА И КОј Е ПОЛОТ;-163;7;
clips/db3y35ox3jg_000032.wav;кој е полот, ќе вртат најмалко 24 часа.;silver;train;Db3Y35ox3jg.mp4;165.39;168.19;2.8;50;0.6;КОЛКАВАЕ СТАРОСТА И КОј Е ПОЛОТ KE BPTAT НАЈМАЛКУ MBP BO ПОСЛЕДНИТЕ;-163;7;
clips/db3y35ox3jg_000033.wav;Но МВР во последните законски измени со кој го постави теренот за функционирање на Сејф Сити ги вметна и овие брзи тестови за дрога.;gold;train;Db3Y35ox3jg.mp4;168.19;175.87;7.68;74;0.67;MBP BO ПОСЛЕДНИТЕ ЗАКОНСКИ ИЗМЕНИ СО КОИ ГО ПОСТАВИ ТЕРЕНОТ 3А ФУНКЦИОНИРАНЕ HA SAFE CITY ГИ ВМЕТНА И ОВИЕ БРЗИ ТЕСТОВИ ВО ПРВАТА НАБАВКА ТРЕБА;-112;1;
clips/db3y35ox3jg_000034.wav;Во првата набавка треба да пристигнат 10.000 тестови.;gold;train;Db3Y35ox3jg.mp4;175.93;179.61;3.68;85;1.0;ОВИЕ БРЗИ ТЕСТОВИ ВО ПРВАТА НАБАВКА ТРЕБА ДА ПРИСТИГНАТ 10 000 ТЕСТОВИ;-112;1;
clips/db51b3xxm_g_000000.wav;Зошто луѓето сметат, мислат дека си арогантен, односно...;silver;train;Db51b3XxM_G.mp4;0.0;3.2;3.2;48;0.57;ЗОШТО ЛУҐЕТО МИСЛАТ ДЕКА Магазин СИ АРОГАНТЕН Магазин a3NH НЕ ЗНАМ ТИНО a3NH TOA BEKE ГО КАЖУВАМ;-0.21;0.0;
clips/db51b3xxm_g_000001.wav;Не знам, Тино, тоа веќе во неколку интервјуа го кажувам;silver;train;Db51b3XxM_G.mp4;3.2;6.22;3.02;55;0.71;a3NH НЕ ЗНАМ ТИНО a3NH TOA BEKE ГО КАЖУВАМ a3NH ВО НЕКОЛКУ ИHTEPBJУА a3NH a3NH И МНОГУ ЛУҐЕ МИСЛАТ ТОА;-0.21;0.0;
clips/db51b3xxm_g_000002.wav;и многу луѓе го мислат тоа додека да ме запознаат.;silver;train;Db51b3XxM_G.mp4;6.22;9.76;3.54;50;0.83;a3NH a3NH И МНОГУ ЛУҐЕ МИСЛАТ ТОА a3NH И МНОГУ ЛУҐЕ МИСЛАТ T TOA a3NH ДОДЕКА НЕ МЕ ЗАПОЗНААТ a3NH OTKAKO KE ME ЗАПОЗНААТ;-0.21;0.0;
clips/db51b3xxm_g_000003.wav;Од кога ќе ме запознат, веќе го немаат тоа мислење.;silver;train;Db51b3XxM_G.mp4;9.86;11.74;1.88;47;0.67;a3NH ДОДЕКА НЕ МЕ ЗАПОЗНААТ a3NH OTKAKO KE ME ЗАПОЗНААТ a3NH ВЕКЕ ГО НЕМААТ ТОА МИСЛЕНЕ a3NH ДАЛИ ЕДНОСТАВНО;-0.21;0.0;
clips/db51b3xxm_g_000004.wav;Дали едноставно така делувам и не секој може да те сака;gold;train;Db51b3XxM_G.mp4;11.74;15.5;3.76;58;1.0;a3NH ВЕКЕ ГО НЕМААТ ТОА МИСЛЕНЕ a3NH ДАЛИ ЕДНОСТАВНО a3NH ТАКА ДЕЛУВАМ a3NH НE СEКОJ МОЖЕ ДА ТЕ САКА И a3NH НЕ ТРЕБА СЕКОЈ ДА ТЕ САКА;-0.21;0.0;
clips/db51b3xxm_g_000005.wav;и не треба секој да те сака.;silver;train;Db51b3XxM_G.mp4;15.5;16.76;1.26;48;1.0;a3NH HE CEКОJ МОЖЕ ДА ТЕ САКА И a3NH НЕ ТРЕБА СЕКОЈ ДА ТЕ САКА a3NH TOA АПСОЛУТНО ДА;-0.21;0.0;
clips/db51b3xxm_g_000006.wav;Ето, апсолутно, тоа апсолутно, да,;silver;train;Db51b3XxM_G.mp4;16.8;18.46;1.66;38;0.17;a3NH НЕ ТРЕБА СЕКОЈ ДА ТЕ САКА a3NH TOA АПСОЛУТНО ДА a3NH МЕҐУТОА ВЕЛИШ EBE;-0.21;0.0;
clips/db51b3xxm_g_000007.wav;меѓутоа викаше, Еве, оние коишто не те знаат,;silver;train;Db51b3XxM_G.mp4;18.52;20.56;2.04;37;0.17;a3NH TOA АПСОЛУТНО ДА a3NH МЕҐУТОА ВЕЛИШ EBE a3NH ОНИЕ ШТО НЕ TE 3HAАT a3NH ВПЕЧАТОКОТ НАЈЧЕСТО ИМ;-0.21;0.0;
clips/db51b3xxm_g_000008.wav;Впечатокот најчесто има е дека ете Огнене, арогантен, си правил вака некогаш некоја анализа;gold;train;Db51b3XxM_G.mp4;20.56;26.74;6.18;60;0.82;a3NH ОНИЕ ШТО НЕ TE 3HAАT a3NH ВПЕЧАТОКОТ НАЈЧЕСТО ИМ a3NH Е ДЕКА ОГНЕН Е АРОГАНТЕН Е ДЕКА ОГНЕН ЕАРОГАНТЕН СИ ПРАВЕЛ НЕКОГАШ НЕКОЈА АНАЛИЗА ЗОШТО ПОРАДИ КОИ АНАЛИЗА ЗОШТО ПОРАДИ КОИ Магазин;-275;0.07;
clips/db51b3xxm_g_000009.wav;Зошто? Поради који причини? Како им личиш во нивните очи?;silver;train;Db51b3XxM_G.mp4;26.74;31.6;4.86;57;1.0;АНАЛИЗА ЗОШТО ПОРАДИ КОИ АНАЛИЗА ЗОШТО ПОРАДИ КОИ Магазин ПРИЧИНИ КАКО ИМ ЛИЧИШ Магазин ВО НИВНИТЕ ОЧИ Магазин КОГА СУМ РАЗГОВАРАЛ;-275;0.07;
clips/db51b3xxm_g_000010.wav;Кога сум разговарал со луѓе вака, отпосле која ќе ме запознаат, викаат;gold;train;Db51b3XxM_G.mp4;31.7;35.02;3.32;61;0.56;ВО НИВНИТЕ ОЧИ Магазин КОГА СУМ РАЗГОВАРАЛ СО ЛУҐЕ ВАКА ОТПОСЛЕ КОГА КЕ МЕ ЗАПОЗНААТ ВЕЛАТ ТЕ ГЛЕДАМЕ НА КОГА СМЕ ТЕ ГЛЕДАЛЕ;-275;0.07;
clips/db51b3xxm_g_000011.wav;Кога те гледаме на телевизија, кога сме те гледале, така делуваш, како;gold;train;Db51b3XxM_G.mp4;35.02;38.08;3.06;69;0.89;ВЕЛАТ ТЕ ГЛЕДАМЕ НА КОГА СМЕ ТЕ ГЛЕДАЛЕ ТАКА ДЕЛУВАШ КАКО МНОГУ ВОЗДИГНАТ KAKO HEKAKO ДА;-275;0.07;
clips/db51b3xxm_g_000012.wav;Воздигнат многу, кога демек ти си над сите, а врска нема, не знам;silver;train;Db51b3XxM_G.mp4;39.02;43.6;4.58;54;0.5;ВОЗДИГНАТ KAKO HEKAKO ДА СИ НАД СИТЕ А ВPСКА НЕМА НE ЗНАМ;-275;0.07;
clips/db57tacxxb_000000.wav;Дете на возраст од 1,5 година било нападнато и искасано од улично куче во дворот на семејниот дом во Шуто Оризари.;gold;train;Db57TAcxXB_.mp4;0.0;7.38;7.38;76;1.0;ДЕТЕ НА ВОЗРАСТ ЕДНА И ПОЛ ГОДИНА БИЛО НАПАДНАТО И ИСКАСАНО ОД УЛИЧНО КУЧЕ ВО ДВОРОТ НА СЕМЕЖНИОТ ДОМ ВО ШУТО ОРИЗАРИ СПОРЕД СВЕДОШТВОТО;-85;0.0;
clips/db57tacxxb_000001.wav;Според сведошството на родителите, кучето влегло во дворот додека членовите на семејството биле на терасата.;gold;train;Db57TAcxXB_.mp4;7.58;13.54;5.96;79;0.91;ОРИЗАРИ СПОРЕД СВЕДОШТВОТО НА РОДИТЕЛИТЕ КУЧЕТО ВЛЕГЛО ВО ДВОРОТ ДОДЕКА ЧЛЕНОВИТЕ НА СЕМЕЈСТВОТО БИЛЕ НА TEPACATA ДЕТЕТО ВО ТОЈ МОМЕНТ БИЛО;-85;0.0;
clips/db57tacxxb_000002.wav;Детето во тој момент било малку подалеко од останатите.;gold;train;Db57TAcxXB_.mp4;13.82;17.0;3.18;71;1.0;БИЛЕ НА TEPACATA ДЕТЕТО ВО ТОЈ МОМЕНТ БИЛО МАЛКУ ПОДАЛЕКУ ОД ОСТАНАТИТЕ КОГА МАЈKАТА СЕ ОБИДЕЛА;-85;0.0;
clips/db57tacxxb_000003.wav;Кога мајката се обидела да го избрка кучето, животното се нафрлило врз детето.;gold;train;Db57TAcxXB_.mp4;17.18;21.74;4.56;83;0.89;КОГА МАЈKАТА СЕ ОБИДЕЛА ДА ГО ИСФРКА КУЧЕТО ЖИВОТНОТО СЕ НАФРЛИЛО ВРЗ ДЕТЕТО ПРИ НАПАДОТ ДЕТЕТО СЕ;-85;0.0;
clips/db57tacxxb_000004.wav;При нападот, детето се здобило со повеќе каснување и повреди, меѓу кои и во пределот на лицето, увото и телото.;gold;train;Db57TAcxXB_.mp4;21.86;28.88;7.02;71;0.92;ВРЗ ДЕТЕТО ПРИ НАПАДОТ ДЕТЕТО СЕ ЗДОБИЛО CO ПОВЕКЕ КАСНУВАЬА И ПОВРЕДИ МЕҐУКОИ И ВО ПРЕДЕЛОТ НАЛИЦЕТО УВОТО И ТЕЛОТО ВЕДНАШ БИЛО ПРЕНЕСЕНО ВО;-85;0.0;
clips/db57tacxxb_000005.wav;Веднаш било пренесено во здравствено установа, каде што му било укажена медицинска помаш.;gold;train;Db57TAcxXB_.mp4;28.88;34.12;5.24;63;1.0;НАЛИЦЕТО УВОТО И ТЕЛОТО ВЕДНАШ БИЛО ПРЕНЕСЕНО ВО ЗДРАВСТВЕНА УСТАНОВА КАДЕ ШТО МУ БИЛО УКАЖАНА МЕДИЦИНСКА ПОМОШ ASYRAMED ToDOY Tong СПОРЕД МЕДИЦИНСКАТА Tongu СПОРЕД МЕДИЦИНСКАТА;-98;4;
clips/db57tacxxb_000006.wav;Според медицинската документација, случајот е евидентиран како каснување од куче.;gold;train;Db57TAcxXB_.mp4;34.28;38.92;4.64;63;0.88;ASYRAMED ToDOY Tong СПОРЕД МЕДИЦИНСКАТА Tongu СПОРЕД МЕДИЦИНСКАТА Tongu ДОКУМЕНТАЦИЈА СЛУЧАЈОТЕ ЕВИДЕНТИРАН КАКО КАСНУВАЊЕ НА ДЕТЕТО МУ БИЛА ДАДЕНА;-98;4;
clips/db57tacxxb_000007.wav;На детето му била дадена вакцина против беснило, а лекарите препорачале продолжување на предвидените дози;gold;train;Db57TAcxXB_.mp4;38.94;45.24;6.3;62;1.0;ЕВИДЕНТИРАН КАКО КАСНУВАЊЕ НА ДЕТЕТО МУ БИЛА ДАДЕНА ВАКЦИНА ПРОТИВ БЕСНИЛО АЛЕКАРИТЕ ПРЕПОРАЧАЛЕ ПРОДОЛЖУВАНЕ HA ПРЕДВИДЕНИТЕ ДОЗИ И ПРИМАНЕ ПРЕДВИДЕНИТЕ SK=13428L ДОЗИ И ПРИМАНЕ СЕРУМ СОГЛАСНО STAU МЕДИЦИНСКАТА;-98;4;
clips/db57tacxxb_000008.wav;и примање серум согласно медицинската проценка.;silver;train;Db57TAcxXB_.mp4;45.24;48.32;3.08;52;0.8;ПРЕДВИДЕНИТЕ SK=13428L ДОЗИ И ПРИМАНЕ СЕРУМ СОГЛАСНО STAU МЕДИЦИНСКАТА 6004 SK 854-TT СЛУЧАЈОТ БИЛ ПРИЈАВЕН ВО;-98;4;
clips/db57tacxxb_000009.wav;Случајот бил пријавен во полиција, а семејството ангажирало и адвокат.;gold;train;Db57TAcxXB_.mp4;48.48;52.38;3.9;59;1.0;6004 SK 854-TT СЛУЧАЈОТ БИЛ ПРИЈАВЕН ВО ПОЛИЦИА А СЕМЕјСТВОТО АНГАЖИРАЛОСК 9501 И АДВОКАТ АНГАЖИРАЛО GOLF ИАДВОКАТ ТОЈ ЗА СИТЕЛ ВЕЛИ ДЕКА КЕ Емран Исмаил;-98;4;
clips/db57tacxxb_000010.wav;Тој за сител вели дека ќе поднесе тужба против град Скопје.;silver;train;Db57TAcxXB_.mp4;52.48;55.88;3.4;52;0.89;АНГАЖИРАЛО GOLF ИАДВОКАТ ТОЈ ЗА СИТЕЛ ВЕЛИ ДЕКА КЕ Емран Исмаил ПОДНЕСЕ ТУЖБА ПРОТИВ ГРАД Емран Исмаил СЛУЧАЈОТ ГО ИМАМ ДОБИЕНО;-98;4;
clips/db57tacxxb_000011.wav;Прво се спрема секакво тужба до град Скопја, каде што ќе видиме ние, нели, секако ќе поднесеме барање за материјална и за нематеријална штета,;gold;train;Db57TAcxXB_.mp4;58.88;66.78;7.9;71;0.59;ПРВО СЕ СПРЕМА ТУЖБАДО ГРАД СКОПЕ КАДЕ ШТО НИЕ СEКAKO КЕ ПОДНЕСЕМЕ БАРАНЕЗА МАТЕРИЈАЛНА И3A НЕМАТEРИJАЛНА;-151;31;
clips/db57tacxxb_000012.wav;па понатаму зависи од град Скопје како ќе ни возврати на нашата тужба, доколку не сме задоволни, секако ќе тераме на суд.;gold;train;Db57TAcxXB_.mp4;67.36;76.0;8.64;76;0.86;ПОНАТАМУ ЗАВИСИ ОД ГРАД СКOПЈЕ КАКO КЕ НИ ВОЗВРАТИ НА НАШАТА ТУЖБА ДОКОЛКУНЕ СМЕ ЗАДОВОЛНИ СЕКАКO КЕ ТЕРАМЕ НА СУД КАКО ШТО МОЖЕТЕДА ЗАБЕЛЕЖИТЕ СИТЕ УЛИЦИ ВО;-151;31;
clips/db57tacxxb_000013.wav;Како што можете да забележите, сите улици во Шуто Ризари се преполни со кучиња.;gold;train;Db57TAcxXB_.mp4;76.04;81.46;5.42;70;1.0;КАКО ШТО МОЖЕТЕДА ЗАБЕЛЕЖИТЕ СИТЕ УЛИЦИ ВО ШУТО ОРИЗАРИ СЕ ПРЕПОЛНИ СО КУЧИЬА СО КУЧИНА СМЕТАМДЕКА ШТО ЕМОЖНО;-151;31;
clips/db57tacxxb_000014.wav;Сметам дека што е можно, побрзо треба тука да се реагира.;gold;train;Db57TAcxXB_.mp4;81.78;85.6;3.82;69;0.75;СО КУЧИНА СМЕТАМДЕКА ШТО ЕМОЖНО ПОБРЗО ТРЕБА ТУКАДА СЕ РЕАГИРА ПОВТОРНО КЕ КАЖАМ;-151;31;
clips/db57tacxxb_000015.wav;Повторно ќе кажам ова да не го гледаме како статистика, бидејќи се однесува за дете од година ипол кое што е повредено со тешките лесни повреди, бидејќи исто така и е сошиено во пределот на увото и внатрешното уво му е повредено.;gold;train;Db57TAcxXB_.mp4;85.6;99.64;14.04;85;0.92;РЕАГИРА ПОВТОРНО КЕ КАЖАМ ОВА ДА НЕ ГО ГЛЕДАМЕ КАКО СТАТИСТИКА БИДЕЖКИ СЕ ОДНЕСУВА ЗА ДЕТЕ ОД ГОДИНА И ПОЛ КОЕ ШТО Е ПОВРЕДЕНО СО ТЕШКИ ТЕЛЕСНИ ПОВРЕДИ БИДЕЖКИ ИСТО ТАКА Е СОШИЕНО ВО ПРЕДЕЛОТ НА УВОТО И ВНАТРЕШНОТО УВОМУЕ ПОВРЕДЕНО;-86;2;
clips/db57tacxxb_000016.wav;Сметам дека надлежните институции треба да превземат чекори за злоба и да постапуваат како што законот им утврдува да постапуваат.;gold;train;Db57TAcxXB_.mp4;100.44;109.86;9.42;79;0.79;СМЕТАМ ДЕКА НАДЛЕЖНИТЕ ИНСТИТУЦИИ ТРЕБАДА ПРЕВЗЕМАТ ЧЕКОРИЗА ОВАИДА ПОСТАПУВААТ КАКОШТО ЗАКОНОТИМ УТВРДУВА ДА ПОСТАПУВААТ ПРОБЛЕМОТ СО БЕЗДОМНИТЕ;-86;2;
clips/db57tacxxb_000017.wav;Проблемот со бездомните кучења не е нов. Со години граѓаните пријавуваат напади и каснувања, а Град Скопје исплакја милионски суми за оштети.;gold;train;Db57TAcxXB_.mp4;109.86;118.42;8.56;72;0.87;УТВРДУВА ДА ПОСТАПУВААТ ПРОБЛЕМОТ СО БЕЗДОМНИТЕ КУЧИНЬА HE EHOB со години ГРАГАНИТЕ ПРИЖАВУВААТ напади и КАСНУВАНЬА А ГРАД СКоПЕ ИСПЛАКА МИЛИОНСКИ СУМИ ЗА ОДШТЕТИ CAMO BO 2025 ГОДИНА СПОРЕД;-105;42;
clips/db57tacxxb_000018.wav;Само во 2025 година, според објавените податоци, Град Скопје исплатил околу 750 000 евра, односно близо 46 милиони денари за оштети поради каснување од куче.;gold;train;Db57TAcxXB_.mp4;118.58;131.34;12.76;82;0.71;ЗА ОДШТЕТИ CAMO BO 2025 ГОДИНА СПОРЕД ОБЖАВЕНИТЕ ПОДАТОЦИ ГРАД СКОПЕ ИСПЛАТИЛОКОЛУ 750000 ЕBРА ОДНОСНО БЛИЗУ 46 МИЛИОНИ ДЕНАРИЗА ОДШТЕТИ ПОРАДИ КАСНУВАНЊЕ ОД КУЧЕ СИТЕЛ ПОСТАВИ;-105;42;
clips/db57tacxxb_000019.wav;Сител постави прашања до Град Скопје, колкав е бројот на тужби во првата половина од оваа година.;gold;train;Db57TAcxXB_.mp4;131.42;137.16;5.74;74;0.92;ОД КУЧЕ СИТЕЛ ПОСТАВИ ПРАШАНЕ ДО ГРАД СКОПЖЕ КОЛКАВ Е БРОЈОТ НА ТУЖБИ ВО ПРВАТА ПОЛОВИНА ОД ОВАА ГОДИНА? HOBATA АДМИНИСТРАЦИЈА;-105;42;
clips/db57tacxxb_000020.wav;Новата администрација на Град Скопје во првите шест месеци од оваа година бележи намалување на вкупниот број на тужби и спогодби во споредба со истиот период во 2023 и 2024 година.;gold;train;Db57TAcxXB_.mp4;137.16;150.2;13.04;90;0.95;HOBATA АДМИНИСТРАЦИЈА НА ГРАД СКОПЈЕ ВО ПРВИТЕ ШЕСТ МЕСЕЦИ ОД ОВАА ГОДИНА БЕЛЕЖИ НАМАЛУВАЊЕ НА ВКУПНИОТ БРОЖ НА ТУЖБИ И СПоГоДБи Во СПОРЕДБА СО ИСТИОТ ПЕРИОД BO 2023И 2024 ГОДИНА ОВА ЗА НАС ЗБОРУВА ДЕКА;-82;7;
clips/db57tacxxb_000021.wav;Ова за нас зборува дека превземените мерки и активности даваат резултати и дека се движиме во насока на надминување на проблемите, ни одговорија од Град Скопје.;gold;train;Db57TAcxXB_.mp4;150.32;159.52;9.2;82;0.88;ОВА ЗА НАС ЗБОРУВА ДЕКА ПРЕВЗЕМЕНИТЕ МЕРКИИ АКТИВНОСТИ ДАВААТ РЕЗУЛТАТИ И ДЕКА СЕ ДВИЖИМЕ ВО HACOKA HA НАДМИНУВАЊЕ НА ПРОБЛЕМИТЕ НИ ОДговорИјА ОД ГРАД CKOПJE ВО МОМЕНТОВ JАBHOTO;-82;7;
clips/db57tacxxb_000022.wav;Во моментов јавното претпријатие Лајка има згрижено повеќе кучиње отколку што имаат сместувачки капацитети.;gold;train;Db57TAcxXB_.mp4;159.62;165.64;6.02;66;0.62;CKOПJE ВО МОМЕНТОВ JАBHOTO ПРЕТПРИЖАТИЕ ЛАЖКА ИМА ЗГРИЖЕНО ПОВЕКЕ КУЧИЊА СМЕСТУВАЧКИ КАПАЦИТЕТИ;-82;7;
clips/db5mzr_xbog_000000.wav;Страшна авионска несреќа ја потресе Југославија.;gold;train;Db5Mzr-xboG.mp4;0.0;2.76;2.76;74;0.8;СТРАШНА АВИОНСКА НЕСРЕКА ЈА ПОТРЕСЕ JУГOCЛABИJА;-0.17;0.0;
clips/db5mzr_xbog_000001.wav;На авионот кој патуваше од Скопје, Кон Титов Град и Сараево загина таткото на Владо Деловски.;gold;train;Db5Mzr-xboG.mp4;3.14;8.66;5.52;77;0.67;ВО АВИОНОТШТО ПАТУВАШЕ ОД СКОПЈЕ КОН ТИТОВ ГРАД И САРАЕВО ЗАГИНА И ТАТКОТО НА ВЛАДО ДЕЛОВСКИ;-0.17;0.0;
clips/db5mzr_xbog_000002.wav;На јавността познат и како DJ Dela.;silver;train;Db5Mzr-xboG.mp4;9.08;11.4;2.32;27;0.4;"НА ЈАВНОСТА ПОЗНАТ KAKO DJ DELA уь MJE ПР Сарајево, 35 нyтника u ec Остаци ""каравеле"" примећени U3 ТОА НЕ МОЖЕ НИКОЖ ДА ГО ПРЕДВИДИ 0 оB M TO КАПЕТАH живоJин МАГЛИТ: За командама y тренутку неcpеhe зду ny";-0.17;0.0;
