file_name,video,start,end,duration,whisper_text,corrected_text,was_edited
clips/ddpdux0oimz_000005.wav,DdPDUX0OIMz.mp4,14.92,20.14,5.22,"ама, ајде да погледнеме целата слика затоа што проблемот е малку по-комплициран.","ама, ајде да погледнеме целата слика затоа што проблемот е малку покомплициран.",yes
clips/ddpdux0oimz_000006.wav,DdPDUX0OIMz.mp4,20.3,21.42,1.12,"Прво, божетот.","Прво, буџетот.",yes
clips/ddpdux0oimz_000007.wav,DdPDUX0OIMz.mp4,21.44,24.68,3.24,Менито за градинка или училиште мора да биде финансиски издржливо.,Менито за градинка или училиште мора да биде финансиски издржливо.,no
clips/ddpdux0oimz_000008.wav,DdPDUX0OIMz.mp4,24.68,30.66,5.98,"А кога парите се ограничени, тогаш многу лесно завршуваме со печива, бисквити, сладки производи,","А кога парите се ограничени, тогаш многу лесно завршуваме со печива, бисквити, слатки производи,",yes
clips/ddpdux0oimz_000009.wav,DdPDUX0OIMz.mp4,30.68,34.34,3.66,"ефтини се, практични, децата најштосто ги сакаат и ги јадат.","ефтини се, практични, децата најчесто ги сакаат и јадат.",yes
clips/ddpdux0oimz_000010.wav,DdPDUX0OIMz.mp4,34.48,37.9,3.42,Ама тоа не значи дека со сличен буджет не може да се изработи по-добра менеј.,Ама тоа не значи дека со сличен буџет не може да се изработи подобро мени.,yes
clips/ddpdux0oimz_000011.wav,DdPDUX0OIMz.mp4,37.94,39.92,1.98,Ама тука доаѓаме до поголемиот проблем.,Ама тука доаѓаме до поголемиот проблем.,no
clips/ddpdux0oimz_000012.wav,DdPDUX0OIMz.mp4,40.1,41.5,1.4,Кој го составува менето?,Кој го составува менито?,yes
clips/ddpdux0oimz_000013.wav,DdPDUX0OIMz.mp4,41.6,45.86,4.26,Дали има нутриционист кој гледа што детето добива во текот на целата недола?,Дали има нутриционист кој гледа што детето добива во текот на целата недела?,yes
clips/ddpdux0oimz_000014.wav,DdPDUX0OIMz.mp4,46.0,49.84,3.84,"Дали има доволно протеини, зеленчук, овоје, интегрални житарки?","Дали има доволно протеини, зеленчук, овошје, интегрални житарки?",yes
clips/ddpdux0oimz_000015.wav,DdPDUX0OIMz.mp4,49.84,54.08,4.24,Дали има разновидност воопшто? Плюс има уште еден проблем за кој многу често забораваме.,Дали има разновидност воопшто? Плус има уште еден проблем за кој многу често забораваме.,yes
clips/ddpdux0oimz_000016.wav,DdPDUX0OIMz.mp4,54.12,60.22,6.1,Пред неколку години колешка нутриционист воведе леќе и грашок во училишно мени и делот од родителите реагираа,Пред неколку години колешка нутриционист воведе леќа и грашок во училишно мени и делот од родителите реагираа,yes
clips/ddpdux0oimz_000017.wav,DdPDUX0OIMz.mp4,60.22,62.14,1.92,«Децата ке ни останат гладни».,Децата ке ни останат гладни.,yes
clips/ddpdux0oimz_000018.wav,DdPDUX0OIMz.mp4,62.14,68.16,6.02,Јас лично сум прегледувал училишно менија и кога ќе прашам «Мора ли толку често во неделата да има баничка?»,Јас лично сум прегледувал училишни менија и кога ќе прашам „Мора ли толку често во неделата да има баничка?“,yes
clips/ddpdux0oimz_000019.wav,DdPDUX0OIMz.mp4,68.16,70.78,2.62,Одговорот е «Ама тоа децата најмногу го сакаат».,Одговорот е «Ама тоа децата најмногу го сакаат».,no
clips/ddpdux0oimz_000020.wav,DdPDUX0OIMz.mp4,70.78,75.74,4.96,"Значи сакаме поздрава искрана, ама често ако се понуди поздрава опција, се јаува и отпор.","Значи сакаме поздрава искрана, ама често ако се понуди поздрава опција, се јаува и отпор.",no
clips/ddpdux0oimz_000021.wav,DdPDUX0OIMz.mp4,79.84,83.88,4.04,истински треба да се крене свеста во креирањето на аменијата во граденки училишта,Вистински треба да се крене свеста во креирањето на менијата во градинки и училишта,yes
clips/ddpdux0oimz_000022.wav,DdPDUX0OIMz.mp4,83.88,86.66,2.78,и мора реално да учествува и стручнолица за искрана.,и мора реално да учествува и стручно лице за исхрана.,yes
clips/ddpdux0oimz_000023.wav,DdPDUX0OIMz.mp4,86.68,89.66,2.98,"Не сега за надеса да им сервира брокула и киноа секој ден,","Не сега за на децата да им се сервира брокула и киноа секој ден,",yes
clips/ddpdux0oimz_000024.wav,DdPDUX0OIMz.mp4,89.72,94.12,4.4,туку во рамките на реалниот буджет да направи по-добри балансирани оброци.,туку во рамките на реалниот буџет да направи подобри балансирани оброци.,yes
clips/ddpdux0oimz_000025.wav,DdPDUX0OIMz.mp4,94.28,95.82,1.54,И сега ме интересира вашето мислење.,И сега ме интересира вашето мислење.,no
clips/ddpdux0oimz_000026.wav,DdPDUX0OIMz.mp4,95.88,101.74,5.86,Дали според вас проблемот е само во парите или и во навиките што децата си ги носат од дома?,Дали според вас проблемот е само во парите или и во навиките што децата си ги носат од дома?,no
